13.471 587.11 -7.6887 30602 0.53544 11.184 944.88
13.521 586.71 -8.0736 30602 0.53544 11.186 944.92
13.571 586.3 -8.454 30602 0.53545 11.189 944.97
13.621 585.87 -8.8302 30602 0.53545 11.192 945.01
13.671 585.42 -9.2012 30602 0.53546 11.195 945.07
13.721 584.95 -9.5665 30602 0.53547 11.198 945.12
13.771 584.46 -9.9265 30602 0.53548 11.201 945.17
13.821 583.95 -10.281 30602 0.53548 11.204 945.23
13.871 583.43 -10.63 30602 0.53549 11.208 945.29
13.921 582.89 -10.974 30602 0.5355 11.211 945.35
13.971 582.33 -11.311 30602 0.5355 11.215 945.41
14.021 581.76 -11.643 30602 0.53551 11.219 945.47
14.071 581.17 -11.968 30602 0.53552 11.222 945.54
14.121 580.56 -12.286 30602 0.53553 11.226 945.61
14.171 579.94 -12.599 30602 0.53553 11.23 945.68
14.221 579.3 -12.904 30602 0.53554 11.235 945.75
14.271 578.65 -13.203 30602 0.53555 11.239 945.82
14.321 577.98 -13.494 30602 0.53556 11.243 945.9
14.371 577.3 -13.778 30602 0.53556 11.248 945.97
14.421 576.61 -14.054 30602 0.53557 11.252 946.05
14.471 575.9 -14.323 30602 0.53557 11.257 946.13
14.521 575.17 -14.585 30602 0.53558 11.261 946.21
14.571 574.44 -14.839 30602 0.53559 11.266 946.29
14.621 573.69 -15.084 30602 0.53559 11.271 946.38
14.671 572.93 -15.323 30602 0.53559 11.276 946.46
14.721 572.16 -15.555 30602 0.5356 11.281 946.55
14.771 571.38 -15.78 30602 0.5356 11.286 946.63
14.821 570.58 -15.996 30602 0.53561 11.291 946.72
14.871 569.78 -16.205 30602 0.53561 11.296 946.81
14.921 568.96 -16.41 30602 0.53562 11.302 946.9
14.971 568.13 -16.608 30602 0.53562 11.307 947
15.021 567.3 -16.801 30602 0.53563 11.313 947.09
15.071 566.45 -16.991 30602 0.53563 11.318 947.18
15.121 565.6 -17.18 30602 0.53563 11.324 947.28
15.171 564.74 -17.37 30602 0.53563 11.329 947.38
15.221 563.86 -17.562 30602 0.53563 11.335 947.47
15.271 562.98 -17.756 30602 0.53563 11.341 947.57
15.321 562.09 -17.955 30602 0.53564 11.346 947.67
15.371 561.18 -18.16 30602 0.53564 11.352 947.77
15.421 560.27 -18.374 30602 0.53564 11.358 947.87
15.471 559.35 -18.599 30602 0.53564 11.364 947.98
15.521 558.41 -18.84 30602 0.53564 11.37 948.08
15.571 557.46 -19.097 30602 0.53564 11.376 948.19
15.621 556.5 -19.372 30602 0.53565 11.383 948.3
15.671 555.53 -19.667 30602 0.53565 11.389 948.4
15.721 554.53 -19.981 30602 0.53566 11.396 948.52
15.771 553.53 -20.314 30602 0.53567 11.402 948.63
15.821 552.5 -20.667 30602 0.53568 11.409 948.74
15.871 551.46 -21.04 30602 0.53569 11.416 948.86
15.921 550.4 -21.433 30602 0.5357 11.422 948.98
15.971 549.32 -21.842 30602 0.53571 11.429 949.1
16.021 548.21 -22.268 30602 0.53573 11.437 949.22
16.071 547.09 -22.708 30602 0.53574 11.444 949.35
16.121 545.94 -23.16 30602 0.53576 11.451 949.48
16.171 544.77 -23.622 30602 0.53578 11.459 949.61
16.221 543.58 -24.092 30602 0.5358 11.467 949.74
16.271 542.36 -24.569 30602 0.53582 11.475 949.88
16.321 541.12 -25.05 30602 0.53584 11.483 950.01
16.371 539.86 -25.534 30602 0.53587 11.491 950.16
16.421 538.57 -26.02 30602 0.5359 11.499 950.3
16.471 537.26 -26.508 30602 0.53592 11.508 950.45
16.521 535.92 -26.998 30602 0.53594 11.517 950.6
16.571 534.56 -27.489 30602 0.53597 11.525 950.75
16.621 533.17 -27.98 30602 0.536 11.534 950.9
16.671 531.76 -28.469 30602 0.53602 11.544 951.06
16.721 530.32 -28.936 30602 0.53605 11.553 951.22
16.771 528.87 -29.399 30602 0.53608 11.562 951.38
16.821 527.38 -29.858 30602 0.53611 11.572 951.55
16.871 525.88 -30.31 30602 0.53613 11.582 951.72
16.921 524.35 -30.754 30602 0.53616 11.592 951.89
16.971 522.8 -31.187 30602 0.53619 11.602 952.06
17.021 521.23 -31.608 30602 0.53622 11.612 952.24
17.071 519.64 -32.015 30602 0.53625 11.622 952.41
17.121 518.03 -32.405 30602 0.53627 11.633 952.59
17.171 516.4 -32.775 30602 0.53638 11.643 952.78
17.221 514.76 -33.124 30602 0.53653 11.654 952.96
17.271 513.09 -33.449 30602 0.53666 11.665 953.15
17.321 511.41 -33.749 30602 0.53679 11.676 953.33
