7.1812 343.34 106.69 -1.3393 34975 0.56776 12.768 972.98
7.2312 348.7 107.52 -1.079 34942 0.56818 12.733 972.35
7.2812 354.09 108.34 -0.773 34908 0.5686 12.698 971.72
7.3312 359.53 109.16 -0.45756 34875 0.56902 12.663 971.08
7.3812 365.01 109.98 -0.16815 34842 0.56945 12.627 970.44
7.4312 370.53 110.8 0.10884 34808 0.56987 12.592 969.79
7.4812 376.09 111.62 0.38913 34775 0.5703 12.555 969.14
7.5312 381.69 112.44 0.65992 34742 0.57072 12.519 968.48
7.5812 387.33 113.26 0.8926 34708 0.57115 12.482 967.82
7.6312 393.02 114.08 1.107 34675 0.57158 12.445 967.16
7.6812 398.74 114.9 1.2691 34642 0.57201 12.408 966.48
7.7312 404.51 115.72 1.3785 34608 0.57245 12.371 965.81
7.7812 410.31 116.54 1.4383 34575 0.57288 12.333 965.13
7.8312 416.16 117.36 -1.455 34542 0.57331 12.295 964.44
7.8812 422.05 118.17 -1.435 34508 0.57374 12.257 963.75
7.9312 427.98 118.99 -1.3965 34475 0.57418 12.218 963.06
7.9812 433.95 119.81 -1.301 34442 0.57462 12.179 962.35
8.0312 439.96 120.63 -1.1268 34408 0.57506 12.14 961.65
8.0812 446.01 121.44 -0.90809 34375 0.5755 12.101 960.94
8.1312 452.1 122.26 -0.65357 34342 0.57594 12.061 960.23
8.1812 458.24 123.07 -0.33573 34308 0.57639 12.021 959.51
8.2312 464.41 123.89 0.023167 34275 0.57683 11.981 958.78
8.2812 470.63 124.7 0.40168 34242 0.57728 11.941 958.05
8.3312 476.88 125.52 0.79064 34208 0.57772 11.9 957.32
8.3812 483.18 126.33 1.1392 34175 0.57816 11.859 956.58
8.4312 489.52 127.14 1.446 34142 0.57861 11.818 955.84
8.4812 495.89 127.95 1.7278 34108 0.57906 11.777 955.09
8.5312 502.31 128.76 1.935 34075 0.57951 11.735 954.35
8.5812 508.77 129.57 2.0787 34042 0.57996 11.693 953.63
8.6312 515.27 130.37 2.1526 34008 0.58041 11.651 952.9
8.6812 521.81 131.18 -2.1594 33975 0.58086 11.608 952.17
8.7312 528.39 131.98 -2.1105 33942 0.58131 11.565 951.44
8.7812 535 132.79 -1.9686 33908 0.58176 11.522 950.7
8.8312 541.66 133.59 -1.7623 33875 0.58221 11.479 949.95
8.8812 548.36 134.39 -1.5023 33842 0.58267 11.436 949.2
8.9312 555.1 135.18 -1.2061 33808 0.58313 11.392 948.45
8.9812 561.88 135.98 -0.87954 33775 0.58359 11.348 947.69
9.0312 568.7 136.78 -0.56988 33742 0.58405 11.303 946.93
9.0812 575.56 137.57 -0.23511 33708 0.5845 11.259 946.17
9.1312 582.46 138.36 0.11947 33675 0.58496 11.214 945.4
9.1812 589.4 139.16 0.4687 33642 0.58541 11.169 944.62
9.2312 596.37 139.95 0.77702 33608 0.58588 11.124 943.84
9.2812 603.39 140.74 1.0115 33575 0.58634 11.078 943.06
9.3312 610.45 141.53 1.1919 33542 0.5868 11.032 942.27
9.3812 617.54 142.32 1.3075 33508 0.58727 10.986 941.48
9.4312 624.68 143.11 -1.3425 33475 0.58773 10.94 940.68
9.4813 631.85 143.9 -1.2919 33442 0.58819 10.893 939.88
9.5313 639.07 144.69 -1.1993 33408 0.58866 10.846 939.07
9.5813 646.32 145.47 -1.0539 33375 0.58912 10.799 938.26
9.6313 653.62 146.26 -0.84948 33342 0.58959 10.751 937.45
9.6813 660.95 147.05 -0.58775 33308 0.59006 10.704 936.63
9.7313 668.32 147.83 -0.26939 33275 0.59053 10.656 935.8
9.7813 675.73 148.62 0.098271 33242 0.591 10.608 934.97
9.8313 683.18 149.4 0.47448 33208 0.59147 10.559 934.14
9.8813 690.67 150.18 0.83359 33175 0.59195 10.511 933.31
9.9313 698.2 150.96 1.1732 33142 0.59242 10.462 932.46
9.9813 705.77 151.74 1.4723 33108 0.59289 10.413 931.62
10.031 713.37 152.52 1.7114 33075 0.59337 10.363 930.77
10.081 721.02 153.3 1.8748 33042 0.59384 10.313 929.91
10.131 728.7 154.07 1.9473 33008 0.59431 10.263 929.06
10.181 736.43 154.84 -1.9109 32975 0.59479 10.213 928.19
10.231 744.19 155.61 -1.794 32942 0.59527 10.163 927.33
10.281 751.99 156.38 -1.6165 32908 0.59574 10.112 926.45
10.331 759.83 157.15 -1.3332 32875 0.59621 10.061 925.58
10.381 767.7 157.91 -0.96314 32842 0.59669 10.01 924.7
10.431 775.62 158.67 -0.52284 32808 0.59716 9.9585 923.81
10.481 783.57 159.44 -0.089415 32775 0.59764 9.9068 922.93
10.531 791.56 160.2 0.32416 32742 0.59812 9.8549 922.03
10.581 799.59 160.96 0.68722 32708 0.5986 9.8027 921.14
10.631 807.66 161.71 1.0155 32675 0.59908 9.7502 920.24
10.681 815.76 162.47 1.2393 32642 0.59956 9.6976 919.33
10.731 823.9 163.23 1.3192 32608 0.60005 9.6446 918.42
10.781 832.08 163.99 -1.3048 32575 0.60053 9.5915 917.51
10.831 840.3 164.74 -1.1786 32542 0.60101 9.538 916.59
10.881 848.56 165.5 -0.94232 32508 0.6015 9.4844 915.67
10.931 856.85 166.25 -0.62171 32475 0.60197 9.4305 914.74
10.981 865.18 167 -0.30395 32442 0.60246 9.3763 913.81
11.031 873.55 167.76 0.057987 32408 0.60294 9.3219 912.87
11.081 881.96 168.51 0.43683 32375 0.60343 9.2673 911.93
11.131 890.4 169.26 0.79908 32342 0.60391 9.2124 910.99
